Date,Day_of_Week,Hour,Department,Staff_Count,Num_Patients,Average_Wait_Time,Emergency_Load,Label
2025-03-08,Tuesday,15,Surgery,14,19,31,Yes,Medium
2025-07-23,Saturday,10,Cardiology,8,9,20,No,Low
2025-02-23,Wednesday,11,Pediatrics,14,16,28,No,Medium
2025-05-10,Tuesday,18,Surgery,15,22,34,Yes,High
2025-08-04,Saturday,9,Cardiology,13,5,15,No,Low
2025-01-01,Saturday,6,Pediatrics,8,14,35,Yes,Medium
2025-05-25,Sunday,12,Pediatrics,12,14,33,Yes,Medium
2025-02-28,Saturday,0,Pediatrics,12,12,38,No,Medium
2025-08-24,Thursday,16,Radiology,15,7,21,No,Low
2025-01-27,Saturday,18,Emergency,12,42,79,Yes,High
2025-03-01,Friday,11,Pediatrics,11,13,33,Yes,Medium
2025-03-25,Monday,7,Cardiology,13,25,47,Yes,High
2025-04-30,Monday,8,Radiology,9,13,34,Yes,Medium
2025-04-26,Thursday,14,Emergency,11,30,51,Yes,High
2025-05-12,Thursday,7,Surgery,6,6,15,No,Low
2025-07-02,Thursday,4,Emergency,9,23,48,Yes,High
2025-02-17,Tuesday,16,Pediatrics,12,3,18,No,Low
2025-04-14,Friday,11,Cardiology,5,22,47,Yes,High
2025-05-21,Thursday,10,Surgery,13,0,13,No,Low
2025-09-23,Friday,16,Radiology,5,16,28,No,Medium
2025-03-29,Monday,5,Cardiology,13,17,33,No,Medium
2025-03-17,Thursday,6,Emergency,3,34,62,Yes,High
2025-02-28,Tuesday,20,Emergency,11,37,68,Yes,High
2025-03-30,Sunday,17,Emergency,9,40,69,Yes,High
2025-02-27,Sunday,1,Radiology,5,1,12,Yes,Low
2025-02-17,Monday,18,Emergency,5,32,52,Yes,High
2025-09-19,Sunday,18,Surgery,3,19,30,Yes,Medium
2025-03-30,Thursday,9,Emergency,14,22,40,Yes,High
2025-03-30,Monday,17,Cardiology,15,18,31,No,Medium
2025-07-10,Friday,16,Surgery,13,13,27,No,Medium
2025-05-23,Sunday,14,Surgery,14,13,28,No,Medium
2025-07-09,Friday,16,Emergency,10,27,52,Yes,High
2025-02-03,Thursday,13,Surgery,10,14,29,Yes,Medium
2025-03-10,Tuesday,18,Pediatrics,12,21,49,No,High
2025-04-12,Sunday,7,Radiology,9,15,38,No,Medium
2025-04-03,Monday,22,Radiology,12,15,34,Yes,Medium
2025-09-19,Tuesday,21,Cardiology,3,23,48,No,High
2025-09-11,Sunday,3,Pediatrics,7,12,25,No,Medium
2025-06-07,Wednesday,22,Pediatrics,5,11,32,Yes,Medium
2025-09-14,Wednesday,23,Emergency,12,42,79,Yes,High
2025-07-03,Wednesday,2,Emergency,11,24,43,Yes,High
2025-06-23,Saturday,11,Pediatrics,8,8,14,Yes,Low
2025-05-04,Wednesday,5,Radiology,7,12,20,No,Medium
2025-06-09,Saturday,0,Cardiology,6,19,44,Yes,Medium
2025-01-29,Wednesday,19,Pediatrics,12,23,45,Yes,High
2025-06-05,Wednesday,12,Emergency,7,33,65,Yes,High
2025-02-23,Tuesday,5,Surgery,5,6,24,Yes,Low
2025-03-17,Thursday,17,Cardiology,9,18,37,Yes,Medium
2025-06-20,Wednesday,11,Radiology,5,27,56,No,High
2025-08-16,Thursday,16,Cardiology,3,28,58,No,High
2025-10-06,Saturday,8,Surgery,6,21,46,Yes,High
2025-10-13,Sunday,11,Surgery,12,20,43,Yes,High
2025-10-12,Monday,18,Pediatrics,10,20,39,No,High
2025-05-17,Monday,20,Surgery,13,8,19,No,Low
2025-05-08,Sunday,20,Radiology,10,9,23,No,Low
2025-01-28,Wednesday,11,Radiology,12,14,30,Yes,Medium
2025-09-16,Thursday,21,Surgery,5,13,31,Yes,Medium
2025-09-27,Thursday,15,Pediatrics,6,14,27,No,Medium
2025-03-13,Sunday,3,Cardiology,10,12,26,Yes,Medium
2025-09-16,Friday,1,Emergency,4,23,46,Yes,High
2025-06-30,Tuesday,14,Surgery,6,17,35,Yes,Medium
2025-09-11,Tuesday,8,Pediatrics,6,13,21,Yes,Medium
2025-05-06,Thursday,23,Emergency,9,52,89,Yes,High
2025-03-07,Thursday,13,Radiology,6,14,29,No,Medium
2025-08-05,Monday,3,Radiology,12,12,24,Yes,Medium
2025-01-28,Monday,10,Emergency,7,29,56,Yes,High
2025-07-06,Sunday,17,Cardiology,15,23,48,Yes,High
2025-07-27,Monday,0,Cardiology,13,1,7,No,Low
2025-08-20,Wednesday,15,Pediatrics,3,11,34,No,Medium
2025-03-14,Thursday,18,Cardiology,3,17,32,Yes,Medium
2025-01-27,Sunday,12,Surgery,6,7,11,Yes,Low
2025-05-02,Saturday,18,Pediatrics,7,15,36,No,Medium
2025-08-31,Monday,21,Emergency,9,38,62,Yes,High
2025-01-18,Saturday,23,Pediatrics,11,9,21,No,Low
2025-02-12,Thursday,9,Cardiology,11,15,30,No,Medium
2025-04-11,Monday,22,Surgery,14,12,21,No,Medium
2025-07-23,Saturday,20,Radiology,12,10,29,Yes,Medium
2025-07-14,Sunday,10,Cardiology,14,27,49,Yes,High
2025-08-27,Tuesday,20,Cardiology,15,17,38,No,Medium
2025-10-14,Monday,2,Cardiology,13,17,39,No,Medium
2025-01-11,Friday,3,Surgery,3,7,18,No,Low
2025-05-27,Saturday,5,Surgery,5,8,24,No,Low
2025-07-25,Friday,23,Cardiology,9,29,53,No,High
2025-06-04,Tuesday,17,Surgery,15,20,31,Yes,High
2025-04-13,Tuesday,22,Pediatrics,15,8,19,No,Low
2025-04-01,Tuesday,23,Radiology,8,9,29,No,Low
2025-05-30,Saturday,17,Surgery,14,11,22,No,Medium
2025-10-13,Friday,14,Cardiology,14,17,39,Yes,Medium
2025-07-22,Saturday,14,Surgery,12,14,39,Yes,Medium
2025-09-12,Sunday,8,Surgery,11,18,32,No,Medium
2025-02-02,Saturday,12,Emergency,3,28,42,Yes,High
2025-06-18,Tuesday,9,Radiology,9,3,10,No,Low
2025-04-01,Monday,5,Cardiology,6,23,47,Yes,High
2025-09-16,Thursday,3,Emergency,6,25,51,Yes,High
2025-09-03,Wednesday,7,Emergency,10,42,73,Yes,High
2025-06-20,Thursday,16,Emergency,11,29,52,Yes,High
2025-05-25,Thursday,3,Surgery,7,2,13,Yes,Low
2025-02-15,Monday,10,Radiology,8,11,17,Yes,Medium
2025-07-30,Tuesday,7,Emergency,3,24,49,Yes,High
2025-04-13,Saturday,7,Surgery,9,6,19,No,Low
2025-08-22,Friday,4,Pediatrics,10,7,19,No,Low
2025-06-28,Tuesday,10,Emergency,11,29,52,Yes,High
2025-02-17,Sunday,5,Pediatrics,9,14,30,Yes,Medium
2025-07-04,Wednesday,2,Emergency,12,30,50,Yes,High
2025-04-30,Friday,9,Cardiology,5,19,36,No,Medium
2025-10-11,Monday,22,Surgery,15,11,30,No,Medium
2025-04-19,Friday,3,Cardiology,4,15,40,Yes,Medium
2025-06-30,Saturday,20,Surgery,7,18,39,No,Medium
2025-01-06,Wednesday,8,Surgery,4,5,20,No,Low
2025-08-15,Saturday,23,Pediatrics,5,21,36,No,High
2025-03-20,Monday,21,Radiology,15,25,44,No,High
2025-09-25,Saturday,12,Surgery,12,23,47,Yes,High
2025-08-05,Sunday,15,Radiology,3,15,31,Yes,Medium
2025-07-28,Sunday,0,Radiology,3,5,23,Yes,Low
2025-04-15,Thursday,21,Surgery,5,4,20,Yes,Low
2025-09-12,Friday,14,Cardiology,7,24,49,No,High
2025-02-19,Friday,19,Cardiology,9,11,25,Yes,Medium
2025-05-13,Wednesday,21,Surgery,12,18,35,Yes,Medium
2025-04-13,Sunday,13,Emergency,7,34,65,Yes,High
2025-09-30,Wednesday,14,Radiology,11,19,46,No,Medium
2025-08-11,Saturday,10,Emergency,13,25,50,Yes,High
2025-06-21,Wednesday,20,Pediatrics,11,9,22,Yes,Low
2025-08-12,Saturday,9,Surgery,15,15,28,No,Medium
2025-08-06,Sunday,0,Surgery,13,0,6,Yes,Low
2025-08-30,Monday,1,Surgery,4,14,34,Yes,Medium
2025-08-12,Sunday,20,Surgery,8,22,38,No,High
2025-02-27,Wednesday,1,Pediatrics,9,12,30,No,Medium
2025-05-16,Tuesday,13,Surgery,3,3,11,Yes,Low
2025-06-29,Wednesday,2,Pediatrics,15,6,20,Yes,Low
2025-01-15,Tuesday,6,Cardiology,12,10,35,No,Medium
2025-03-04,Tuesday,8,Emergency,7,33,62,Yes,High
2025-09-26,Saturday,20,Radiology,9,8,25,No,Low
2025-10-02,Monday,9,Radiology,10,16,24,No,Medium
2025-05-13,Wednesday,21,Radiology,9,20,40,Yes,High
2025-07-14,Wednesday,5,Surgery,12,18,41,Yes,Medium
2025-03-15,Tuesday,6,Radiology,4,3,12,Yes,Low
2025-07-21,Saturday,14,Surgery,7,15,27,Yes,Medium
2025-02-20,Tuesday,1,Radiology,15,0,9,Yes,Low
2025-01-15,Friday,15,Pediatrics,13,18,34,Yes,Medium
2025-06-11,Wednesday,8,Emergency,8,37,49,Yes,High
2025-05-20,Wednesday,9,Surgery,7,24,49,Yes,High
2025-05-12,Tuesday,12,Radiology,14,17,44,No,Medium
2025-08-06,Friday,18,Radiology,4,4,16,No,Low
2025-07-12,Saturday,16,Surgery,10,15,33,No,Medium
2025-05-03,Thursday,17,Radiology,9,11,32,Yes,Medium
2025-09-26,Wednesday,6,Emergency,13,31,56,Yes,High
2025-10-11,Sunday,3,Surgery,10,15,34,No,Medium
2025-03-06,Sunday,1,Surgery,4,15,29,Yes,Medium
2025-03-31,Sunday,4,Emergency,14,12,26,No,Medium
2025-08-03,Thursday,19,Cardiology,5,12,27,Yes,Medium
2025-09-16,Saturday,21,Cardiology,13,28,48,No,High
2025-04-22,Monday,7,Emergency,6,32,57,Yes,High
2025-01-07,Monday,13,Emergency,11,25,47,Yes,High
2025-04-19,Wednesday,2,Pediatrics,7,10,26,Yes,Medium
2025-09-11,Tuesday,0,Surgery,10,0,9,Yes,Low
2025-09-17,Monday,18,Radiology,15,22,44,Yes,High
2025-08-10,Sunday,0,Radiology,5,0,10,No,Low
2025-07-07,Saturday,12,Surgery,9,19,43,Yes,Medium
2025-10-01,Thursday,5,Surgery,7,3,15,Yes,Low
2025-02-27,Thursday,17,Radiology,3,15,33,No,Medium
2025-09-25,Saturday,17,Cardiology,5,17,40,No,Medium
2025-08-20,Saturday,13,Pediatrics,9,17,34,Yes,Medium
2025-01-25,Monday,14,Pediatrics,8,17,42,Yes,Medium
2025-01-07,Tuesday,14,Surgery,11,6,20,Yes,Low
2025-03-02,Thursday,11,Emergency,15,26,47,Yes,High
2025-08-30,Tuesday,14,Surgery,14,14,31,No,Medium
2025-01-14,Tuesday,14,Pediatrics,6,16,38,Yes,Medium
2025-09-28,Saturday,18,Pediatrics,13,18,33,Yes,Medium
2025-09-17,Saturday,22,Pediatrics,14,21,45,No,High
2025-10-08,Saturday,3,Cardiology,11,13,25,No,Medium
2025-01-16,Wednesday,5,Emergency,7,39,69,Yes,High
2025-09-25,Tuesday,16,Cardiology,15,26,55,Yes,High
2025-01-18,Saturday,10,Emergency,7,36,64,Yes,High
2025-02-07,Sunday,17,Cardiology,10,26,50,No,High
2025-09-22,Monday,21,Cardiology,10,12,17,Yes,Medium
2025-03-03,Monday,21,Surgery,3,18,33,No,Medium
2025-07-03,Saturday,15,Emergency,4,17,29,No,Medium
2025-06-17,Friday,0,Emergency,10,22,49,Yes,High
2025-01-29,Sunday,12,Pediatrics,14,12,31,No,Medium
2025-05-22,Thursday,21,Cardiology,11,20,40,No,High
2025-05-19,Sunday,2,Emergency,3,26,49,Yes,High
2025-09-22,Saturday,1,Pediatrics,8,7,22,Yes,Low
2025-07-22,Monday,7,Cardiology,13,24,45,Yes,High
2025-10-14,Sunday,22,Surgery,8,19,33,No,Medium
2025-02-07,Thursday,2,Cardiology,10,11,27,Yes,Medium
2025-05-29,Thursday,14,Surgery,5,0,15,No,Low
2025-02-02,Wednesday,11,Emergency,11,26,44,Yes,High
2025-08-15,Saturday,21,Radiology,14,10,28,No,Medium
2025-01-18,Sunday,0,Cardiology,15,16,29,Yes,Medium
2025-03-18,Monday,1,Pediatrics,5,6,20,No,Low
2025-05-19,Sunday,10,Radiology,4,17,37,Yes,Medium
2025-09-02,Friday,15,Radiology,11,13,32,Yes,Medium
2025-02-11,Saturday,13,Cardiology,3,16,27,No,Medium
2025-03-03,Monday,3,Radiology,11,0,11,No,Low
2025-09-29,Friday,13,Radiology,3,6,17,Yes,Low
2025-03-12,Sunday,15,Emergency,12,32,65,Yes,High
2025-08-10,Tuesday,4,Radiology,9,0,15,Yes,Low
2025-04-16,Saturday,1,Cardiology,12,15,24,No,Medium
2025-06-20,Wednesday,16,Emergency,7,29,46,Yes,High
2025-03-31,Wednesday,11,Pediatrics,10,11,23,No,Medium
2025-08-20,Monday,11,Surgery,8,13,32,No,Medium
2025-01-19,Sunday,4,Radiology,4,0,16,No,Low
2025-09-06,Monday,20,Cardiology,7,18,37,No,Medium
2025-07-01,Tuesday,16,Cardiology,8,25,48,No,High
2025-01-02,Tuesday,6,Emergency,6,30,57,Yes,High
2025-08-09,Thursday,8,Radiology,11,3,9,No,Low
2025-05-04,Wednesday,15,Surgery,15,20,42,Yes,High
2025-06-01,Saturday,13,Emergency,5,34,62,Yes,High
2025-08-20,Wednesday,19,Pediatrics,5,21,44,No,High
2025-05-22,Wednesday,7,Cardiology,10,14,32,Yes,Medium
2025-02-04,Wednesday,22,Surgery,15,20,34,No,High
2025-03-29,Monday,17,Cardiology,14,18,34,Yes,Medium
2025-03-12,Friday,20,Surgery,12,17,34,Yes,Medium
2025-03-08,Tuesday,6,Surgery,7,12,30,Yes,Medium
2025-05-23,Friday,9,Radiology,13,0,15,No,Low
2025-03-06,Wednesday,5,Pediatrics,14,11,24,No,Medium
2025-02-15,Saturday,3,Surgery,4,4,14,Yes,Low
2025-04-29,Sunday,18,Surgery,5,18,29,No,Medium
2025-03-19,Tuesday,8,Surgery,9,11,24,Yes,Medium
2025-04-19,Saturday,12,Surgery,8,5,8,Yes,Low
2025-07-04,Monday,14,Pediatrics,11,17,32,Yes,Medium
2025-09-19,Saturday,17,Radiology,14,12,34,Yes,Medium
2025-07-17,Friday,10,Surgery,6,10,29,Yes,Medium
2025-06-25,Tuesday,22,Pediatrics,3,15,35,No,Medium
2025-08-25,Thursday,4,Surgery,10,4,10,No,Low
2025-10-11,Saturday,11,Cardiology,9,12,21,No,Medium
2025-05-22,Monday,0,Pediatrics,10,6,16,Yes,Low
2025-07-18,Friday,12,Pediatrics,14,13,27,No,Medium
2025-03-15,Monday,11,Emergency,11,34,56,Yes,High
2025-05-25,Sunday,2,Surgery,15,12,29,Yes,Medium
2025-08-20,Wednesday,17,Pediatrics,9,32,53,No,High
2025-03-15,Saturday,15,Pediatrics,14,21,36,Yes,High
2025-07-26,Thursday,23,Surgery,3,17,34,No,Medium
2025-06-27,Wednesday,4,Radiology,6,12,31,No,Medium
2025-07-31,Saturday,1,Radiology,13,1,11,No,Low
2025-02-28,Monday,22,Emergency,7,41,67,Yes,High
2025-08-15,Monday,13,Emergency,9,30,49,Yes,High
2025-06-08,Saturday,15,Radiology,10,16,30,No,Medium
2025-01-08,Wednesday,16,Cardiology,13,12,30,Yes,Medium
2025-01-17,Friday,21,Radiology,4,12,26,Yes,Medium
2025-03-28,Sunday,20,Cardiology,9,22,41,No,High
2025-04-05,Thursday,12,Pediatrics,15,8,19,No,Low
2025-04-04,Monday,17,Cardiology,15,13,25,Yes,Medium
2025-08-04,Saturday,9,Emergency,6,43,73,Yes,High
2025-03-21,Thursday,20,Emergency,6,34,60,Yes,High
2025-03-13,Tuesday,19,Emergency,14,31,56,Yes,High
2025-04-12,Thursday,17,Surgery,13,14,27,Yes,Medium
2025-08-27,Monday,15,Surgery,8,5,14,No,Low
2025-06-25,Monday,20,Pediatrics,11,23,49,No,High
2025-08-26,Sunday,1,Radiology,4,0,5,No,Low
2025-05-27,Thursday,4,Radiology,5,15,33,No,Medium
2025-03-28,Sunday,11,Radiology,12,7,6,Yes,Low
2025-08-19,Saturday,21,Surgery,9,19,44,No,Medium
2025-06-11,Friday,0,Cardiology,7,21,35,No,High
2025-07-27,Saturday,17,Cardiology,12,14,32,Yes,Medium
2025-04-21,Saturday,14,Cardiology,14,9,28,No,Low
2025-03-10,Thursday,9,Surgery,12,4,13,Yes,Low
2025-04-14,Saturday,14,Surgery,14,5,24,No,Low
2025-04-04,Friday,5,Emergency,15,27,51,Yes,High
2025-04-07,Friday,8,Emergency,5,31,53,Yes,High
2025-01-01,Saturday,4,Radiology,13,12,33,No,Medium
2025-02-16,Sunday,21,Pediatrics,9,25,43,No,High
2025-09-28,Wednesday,3,Emergency,14,35,59,Yes,High
2025-01-15,Saturday,10,Radiology,5,11,28,Yes,Medium
2025-02-09,Tuesday,10,Radiology,8,5,14,Yes,Low
2025-01-25,Thursday,3,Radiology,12,10,20,Yes,Medium
2025-05-11,Sunday,14,Pediatrics,3,5,21,No,Low
2025-05-23,Wednesday,4,Cardiology,6,13,21,No,Medium
2025-04-21,Monday,16,Radiology,11,18,31,No,Medium
2025-05-19,Sunday,11,Emergency,14,22,42,Yes,High
2025-05-12,Wednesday,9,Radiology,12,0,12,No,Low
2025-10-07,Wednesday,1,Emergency,4,24,47,Yes,High
2025-03-15,Tuesday,2,Pediatrics,9,12,30,No,Medium
2025-09-17,Friday,1,Surgery,7,13,26,No,Medium
2025-08-04,Saturday,12,Surgery,8,13,29,No,Medium
2025-09-19,Wednesday,9,Surgery,7,7,18,No,Low
2025-04-17,Thursday,12,Emergency,10,38,67,Yes,High
2025-02-03,Saturday,17,Radiology,11,9,25,Yes,Low
2025-04-21,Friday,12,Surgery,10,19,42,No,Medium
2025-04-05,Monday,20,Surgery,11,30,61,Yes,High
2025-08-23,Tuesday,21,Surgery,10,24,43,Yes,High
2025-07-27,Sunday,13,Pediatrics,9,21,38,Yes,High
2025-06-08,Saturday,17,Pediatrics,15,16,37,No,Medium
2025-08-10,Tuesday,19,Pediatrics,13,9,24,No,Low
2025-02-06,Tuesday,2,Pediatrics,6,12,30,No,Medium
2025-08-11,Tuesday,2,Surgery,7,7,24,No,Low
2025-01-31,Monday,10,Radiology,15,7,12,Yes,Low
2025-07-20,Monday,2,Emergency,3,23,42,Yes,High
2025-07-26,Tuesday,17,Radiology,5,11,22,Yes,Medium
2025-06-23,Saturday,3,Surgery,8,6,15,No,Low
2025-02-18,Sunday,20,Pediatrics,10,10,26,Yes,Medium
2025-02-26,Saturday,14,Emergency,11,33,60,Yes,High
2025-02-09,Wednesday,19,Pediatrics,7,23,46,Yes,High
2025-03-13,Sunday,18,Surgery,9,17,45,Yes,Medium
2025-09-29,Thursday,4,Radiology,4,5,18,Yes,Low
2025-08-29,Wednesday,20,Pediatrics,4,17,29,No,Medium
2025-02-07,Tuesday,0,Pediatrics,7,17,29,Yes,Medium
2025-01-04,Monday,13,Radiology,9,9,24,No,Low
2025-08-30,Thursday,19,Cardiology,13,19,33,Yes,Medium
2025-08-20,Sunday,12,Surgery,3,8,23,No,Low
2025-08-07,Friday,10,Radiology,3,5,13,No,Low
2025-09-18,Monday,0,Radiology,11,8,20,No,Low
2025-01-17,Thursday,8,Surgery,8,13,17,Yes,Medium
2025-02-18,Sunday,8,Emergency,5,33,59,Yes,High
2025-04-29,Friday,16,Radiology,15,10,15,Yes,Medium
2025-06-23,Thursday,18,Cardiology,8,21,57,Yes,High
2025-02-15,Wednesday,3,Pediatrics,4,9,28,Yes,Low
2025-06-13,Thursday,6,Pediatrics,15,14,27,Yes,Medium
2025-05-27,Tuesday,5,Surgery,7,9,22,Yes,Low
2025-03-10,Thursday,13,Pediatrics,8,7,20,Yes,Low
2025-05-02,Tuesday,9,Cardiology,10,25,54,No,High
2025-04-18,Tuesday,18,Emergency,11,30,55,Yes,High
2025-02-05,Monday,21,Surgery,8,20,46,No,High
2025-02-06,Sunday,4,Surgery,11,15,29,Yes,Medium
2025-01-31,Thursday,8,Cardiology,13,10,30,No,Medium
2025-04-22,Saturday,22,Pediatrics,8,21,38,Yes,High
2025-04-22,Saturday,5,Cardiology,13,13,32,No,Medium
2025-08-30,Saturday,6,Cardiology,9,13,18,No,Medium
2025-10-06,Saturday,4,Radiology,10,3,10,Yes,Low
2025-07-20,Wednesday,16,Surgery,13,8,21,Yes,Low
2025-05-18,Saturday,4,Emergency,15,35,61,Yes,High
2025-06-20,Monday,21,Radiology,4,16,38,No,Medium
2025-01-11,Friday,20,Emergency,11,41,78,Yes,High
2025-06-09,Monday,1,Surgery,11,0,5,Yes,Low
2025-03-02,Sunday,16,Surgery,15,6,15,No,Low
2025-07-27,Wednesday,22,Cardiology,11,18,30,Yes,Medium
2025-01-12,Friday,16,Surgery,8,19,38,Yes,Medium
2025-03-08,Tuesday,16,Cardiology,4,16,30,No,Medium
2025-08-06,Thursday,23,Cardiology,3,22,48,No,High
2025-09-18,Thursday,10,Radiology,9,13,24,No,Medium
2025-04-29,Wednesday,16,Pediatrics,5,7,21,Yes,Low
2025-08-14,Friday,7,Surgery,14,11,25,Yes,Medium
2025-08-13,Sunday,16,Surgery,15,5,21,No,Low
2025-04-22,Monday,4,Surgery,6,0,5,Yes,Low
2025-06-28,Wednesday,15,Pediatrics,9,20,25,No,High
2025-08-16,Saturday,1,Cardiology,5,13,25,No,Medium
2025-06-07,Sunday,4,Cardiology,10,20,39,No,High
2025-03-19,Wednesday,9,Pediatrics,11,4,15,Yes,Low
2025-07-29,Saturday,5,Radiology,4,3,17,Yes,Low
2025-09-23,Wednesday,23,Emergency,15,36,67,Yes,High
2025-07-01,Monday,1,Pediatrics,11,6,13,Yes,Low
2025-09-16,Friday,7,Pediatrics,4,7,26,No,Low
2025-08-11,Saturday,6,Radiology,6,1,18,No,Low
2025-08-27,Friday,2,Emergency,14,34,54,Yes,High
2025-03-31,Friday,2,Emergency,12,32,62,Yes,High
2025-09-30,Sunday,1,Emergency,10,28,52,Yes,High
2025-01-12,Saturday,6,Cardiology,7,9,16,Yes,Low
2025-02-05,Friday,19,Cardiology,8,23,50,No,High
2025-01-06,Tuesday,21,Radiology,15,17,40,No,Medium
2025-01-13,Sunday,8,Emergency,8,33,72,Yes,High
2025-07-06,Monday,1,Pediatrics,13,8,23,Yes,Low
2025-05-05,Tuesday,21,Pediatrics,10,27,47,Yes,High
2025-08-25,Sunday,10,Emergency,15,25,51,Yes,High
2025-01-21,Friday,5,Radiology,15,7,22,Yes,Low
2025-04-09,Thursday,4,Pediatrics,9,7,18,Yes,Low
2025-05-14,Wednesday,23,Surgery,14,15,28,No,Medium
2025-07-29,Friday,6,Surgery,6,11,28,No,Medium
2025-07-12,Sunday,6,Radiology,4,11,26,Yes,Medium
2025-05-11,Sunday,19,Cardiology,12,24,48,No,High
2025-08-29,Saturday,21,Emergency,4,38,64,Yes,High
2025-09-17,Wednesday,10,Emergency,9,25,45,Yes,High
2025-08-25,Thursday,22,Radiology,15,9,10,Yes,Low
2025-03-23,Friday,20,Radiology,6,19,47,No,Medium
2025-01-17,Wednesday,13,Cardiology,8,14,25,No,Medium
2025-08-18,Thursday,21,Surgery,12,14,32,No,Medium
2025-06-22,Wednesday,3,Emergency,14,31,65,Yes,High
2025-05-02,Saturday,23,Surgery,3,15,30,No,Medium
2025-06-27,Monday,10,Radiology,8,13,33,Yes,Medium
2025-03-06,Monday,5,Radiology,7,9,23,Yes,Low
2025-04-29,Saturday,15,Emergency,5,30,52,Yes,High
2025-07-19,Saturday,18,Cardiology,11,19,28,Yes,Medium
2025-06-09,Saturday,6,Pediatrics,11,19,36,No,Medium
2025-09-03,Wednesday,8,Radiology,10,11,26,No,Medium
2025-07-30,Sunday,11,Emergency,8,28,54,Yes,High
2025-01-21,Wednesday,7,Surgery,7,10,15,No,Medium
2025-02-09,Friday,9,Emergency,13,27,46,Yes,High
2025-01-11,Wednesday,12,Surgery,4,4,11,Yes,Low
2025-02-09,Monday,5,Cardiology,5,11,18,No,Medium
2025-10-14,Saturday,12,Surgery,13,19,35,No,Medium
2025-06-10,Wednesday,1,Radiology,12,12,34,No,Medium
2025-09-13,Thursday,19,Cardiology,15,21,41,No,High
2025-02-09,Sunday,20,Emergency,7,38,70,Yes,High
2025-03-26,Sunday,21,Pediatrics,10,23,44,No,High
2025-10-08,Monday,1,Surgery,10,17,34,Yes,Medium
2025-04-30,Sunday,8,Radiology,5,6,14,Yes,Low
2025-03-10,Tuesday,7,Cardiology,4,11,20,No,Medium
2025-09-05,Saturday,2,Emergency,13,19,38,No,Medium
2025-10-10,Monday,22,Surgery,5,24,46,Yes,High
2025-03-20,Monday,4,Pediatrics,8,11,39,Yes,Medium
2025-09-27,Sunday,7,Emergency,15,25,49,Yes,High
2025-04-15,Sunday,13,Pediatrics,9,10,26,Yes,Medium
2025-09-27,Friday,19,Surgery,12,13,27,Yes,Medium
2025-03-18,Sunday,15,Radiology,7,18,32,Yes,Medium
2025-02-17,Wednesday,18,Radiology,5,6,15,Yes,Low
2025-02-24,Thursday,14,Radiology,8,18,30,No,Medium
2025-04-28,Sunday,13,Radiology,15,18,31,No,Medium
2025-09-04,Friday,19,Surgery,15,2,17,Yes,Low
2025-09-14,Sunday,9,Pediatrics,10,17,25,No,Medium
2025-06-25,Sunday,10,Pediatrics,10,11,37,Yes,Medium
2025-01-05,Wednesday,8,Emergency,11,33,64,Yes,High
2025-09-05,Thursday,12,Radiology,8,11,36,No,Medium
2025-04-16,Saturday,21,Emergency,14,23,40,Yes,High
2025-07-09,Thursday,3,Emergency,3,26,54,Yes,High
2025-06-04,Saturday,6,Pediatrics,6,7,24,No,Low
2025-04-04,Monday,0,Emergency,10,18,30,No,Medium
2025-08-21,Tuesday,14,Emergency,7,33,60,Yes,High
2025-03-14,Wednesday,0,Surgery,10,0,15,No,Low
2025-08-15,Thursday,1,Pediatrics,8,7,15,Yes,Low
2025-04-07,Monday,12,Radiology,14,4,12,Yes,Low
2025-09-03,Thursday,11,Pediatrics,10,13,27,No,Medium
2025-05-15,Tuesday,17,Cardiology,13,21,41,No,High
2025-01-01,Tuesday,10,Emergency,7,24,50,Yes,High
2025-09-02,Monday,16,Cardiology,10,5,5,Yes,Low
2025-09-24,Monday,20,Cardiology,9,24,42,Yes,High
2025-08-23,Tuesday,8,Pediatrics,8,13,25,No,Medium
2025-01-19,Thursday,19,Surgery,8,8,24,Yes,Low
2025-01-14,Saturday,14,Cardiology,12,24,37,No,High
2025-03-18,Friday,23,Cardiology,15,35,61,Yes,High
2025-09-27,Thursday,15,Radiology,3,13,33,No,Medium
2025-06-18,Tuesday,5,Surgery,15,20,40,Yes,High
2025-09-22,Saturday,12,Radiology,10,10,37,Yes,Medium
2025-06-04,Friday,0,Cardiology,9,15,34,No,Medium
2025-03-23,Monday,2,Pediatrics,5,11,27,Yes,Medium
2025-04-22,Friday,15,Emergency,15,33,63,Yes,High
2025-10-02,Saturday,5,Pediatrics,3,26,51,Yes,High
2025-08-25,Friday,5,Surgery,11,12,38,No,Medium
2025-04-28,Thursday,1,Radiology,8,0,5,No,Low
2025-08-31,Friday,8,Cardiology,15,25,41,No,High
2025-04-08,Monday,23,Pediatrics,7,17,44,Yes,Medium
2025-06-11,Thursday,6,Surgery,4,7,23,Yes,Low
2025-08-14,Tuesday,20,Pediatrics,8,11,25,Yes,Medium
2025-07-20,Tuesday,16,Emergency,14,29,57,Yes,High
2025-07-31,Saturday,13,Radiology,9,3,15,Yes,Low
2025-02-16,Wednesday,8,Pediatrics,15,11,38,Yes,Medium
2025-02-23,Thursday,11,Surgery,9,13,33,Yes,Medium
2025-10-12,Friday,3,Emergency,14,18,38,No,Medium
2025-04-04,Sunday,11,Pediatrics,11,20,36,Yes,High
2025-09-24,Friday,6,Pediatrics,14,12,23,Yes,Medium
